alias_id,registry_id,municipality_id,source_basis,alias_type,alias_value,language,is_primary,confidence,source
ALIAS-MUN-DGLAC-56793-004,MUN-DGLAC-56793,56793,dglac_official_directory,no_article_en,Khalwat,en,false,high,registry
ALIAS-MUN-DGLAC-56793-005,MUN-DGLAC-56793,56793,dglac_official_directory,primary_ar,الخلوات,ar,true,high,registry
ALIAS-MUN-DGLAC-56793-006,MUN-DGLAC-56793,56793,dglac_official_directory,slug,al_khalwat,en,false,high,registry
ALIAS-MUN-DGLAC-56667-001,MUN-DGLAC-56667,56667,dglac_official_directory,primary_en,Hasbaya,en,true,high,registry
ALIAS-MUN-DGLAC-56667-002,MUN-DGLAC-56667,56667,dglac_official_directory,primary_ar,حاصبيا,ar,true,high,registry
ALIAS-MUN-DGLAC-56667-003,MUN-DGLAC-56667,56667,dglac_official_directory,slug,hasbaya,en,false,high,registry
ALIAS-MUN-DGLAC-56748-001,MUN-DGLAC-56748,56748,dglac_official_directory,primary_en,Kawkaba,en,true,high,registry
ALIAS-MUN-DGLAC-56748-002,MUN-DGLAC-56748,56748,dglac_official_directory,primary_ar,كوكبا,ar,true,high,registry
ALIAS-MUN-DGLAC-56748-003,MUN-DGLAC-56748,56748,dglac_official_directory,slug,kawkaba,en,false,high,registry
ALIAS-MUN-DGLAC-56766-001,MUN-DGLAC-56766,56766,dglac_official_directory,primary_en,Marj al-Zuhur,en,true,high,registry
ALIAS-MUN-DGLAC-56766-002,MUN-DGLAC-56766,56766,dglac_official_directory,normalized_en,marj al zuhur,en,false,high,registry
ALIAS-MUN-DGLAC-56766-003,MUN-DGLAC-56766,56766,dglac_official_directory,normalized_en,marj-al-zuhur,en,false,high,registry
ALIAS-MUN-DGLAC-56766-004,MUN-DGLAC-56766,56766,dglac_official_directory,primary_ar,مرج الزهور,ar,true,high,registry
ALIAS-MUN-DGLAC-56766-005,MUN-DGLAC-56766,56766,dglac_official_directory,slug,marj_al_zuhur,en,false,high,registry
ALIAS-MUN-DGLAC-56775-001,MUN-DGLAC-56775,56775,dglac_official_directory,primary_en,Mimas,en,true,high,registry
ALIAS-MUN-DGLAC-56775-002,MUN-DGLAC-56775,56775,dglac_official_directory,primary_ar,ميمس,ar,true,high,registry
ALIAS-MUN-DGLAC-56775-003,MUN-DGLAC-56775,56775,dglac_official_directory,slug,mimas,en,false,high,registry
ALIAS-MUN-DGLAC-56694-001,MUN-DGLAC-56694,56694,dglac_official_directory,primary_en,Shwaya,en,true,high,registry
ALIAS-MUN-DGLAC-56694-002,MUN-DGLAC-56694,56694,dglac_official_directory,primary_ar,شويا,ar,true,high,registry
ALIAS-MUN-DGLAC-56694-003,MUN-DGLAC-56694,56694,dglac_official_directory,slug,shwaya,en,false,high,registry
ALIAS-MUN-DGLAC-57432-001,MUN-DGLAC-57432,57432,dglac_official_directory,primary_en,Aaba,en,true,high,registry
ALIAS-MUN-DGLAC-57432-002,MUN-DGLAC-57432,57432,dglac_official_directory,primary_ar,عبا,ar,true,high,registry
ALIAS-MUN-DGLAC-57432-003,MUN-DGLAC-57432,57432,dglac_official_directory,slug,aaba,en,false,high,registry
ALIAS-MUN-DGLAC-57459-001,MUN-DGLAC-57459,57459,dglac_official_directory,primary_en,Adchit,en,true,high,registry
ALIAS-MUN-DGLAC-57459-002,MUN-DGLAC-57459,57459,dglac_official_directory,primary_ar,عدشيت,ar,true,high,registry
ALIAS-MUN-DGLAC-57459-003,MUN-DGLAC-57459,57459,dglac_official_directory,slug,adchit,en,false,high,registry
ALIAS-MUN-DGLAC-57342-001,MUN-DGLAC-57342,57342,dglac_official_directory,primary_en,Ain Qana,en,true,high,registry
ALIAS-MUN-DGLAC-57342-002,MUN-DGLAC-57342,57342,dglac_official_directory,normalized_en,ain-qana,en,false,high,registry
ALIAS-MUN-DGLAC-57342-003,MUN-DGLAC-57342,57342,dglac_official_directory,primary_ar,عين قانا,ar,true,high,registry
ALIAS-MUN-DGLAC-57342-004,MUN-DGLAC-57342,57342,dglac_official_directory,slug,ain_qana,en,false,high,registry
ALIAS-MUN-DGLAC-57405-001,MUN-DGLAC-57405,57405,dglac_official_directory,primary_en,Al Kfour,en,true,high,registry
ALIAS-MUN-DGLAC-57405-002,MUN-DGLAC-57405,57405,dglac_official_directory,normalized_en,kfour,en,false,high,registry
ALIAS-MUN-DGLAC-57405-003,MUN-DGLAC-57405,57405,dglac_official_directory,normalized_en,al-kfour,en,false,high,registry
ALIAS-MUN-DGLAC-57405-004,MUN-DGLAC-57405,57405,dglac_official_directory,no_article_en,Kfour,en,false,high,registry
ALIAS-MUN-DGLAC-57405-005,MUN-DGLAC-57405,57405,dglac_official_directory,primary_ar,الكفور,ar,true,high,registry
ALIAS-MUN-DGLAC-57405-006,MUN-DGLAC-57405,57405,dglac_official_directory,slug,al_kfour,en,false,high,registry
ALIAS-MUN-DGLAC-57360-001,MUN-DGLAC-57360,57360,dglac_official_directory,primary_en,Al Qsaybeh,en,true,high,registry
ALIAS-MUN-DGLAC-57360-002,MUN-DGLAC-57360,57360,dglac_official_directory,normalized_en,qsaybeh,en,false,high,registry
ALIAS-MUN-DGLAC-57360-003,MUN-DGLAC-57360,57360,dglac_official_directory,normalized_en,al-qsaybeh,en,false,high,registry
ALIAS-MUN-DGLAC-57360-004,MUN-DGLAC-57360,57360,dglac_official_directory,no_article_en,Qsaybeh,en,false,high,registry
ALIAS-MUN-DGLAC-57360-005,MUN-DGLAC-57360,57360,dglac_official_directory,primary_ar,القصيبة,ar,true,high,registry
ALIAS-MUN-DGLAC-57360-006,MUN-DGLAC-57360,57360,dglac_official_directory,slug,al_qsaybeh,en,false,high,registry
ALIAS-MUN-DGLAC-57306-001,MUN-DGLAC-57306,57306,dglac_official_directory,primary_en,Al-Sharkiya,en,true,high,registry
ALIAS-MUN-DGLAC-57306-002,MUN-DGLAC-57306,57306,dglac_official_directory,normalized_en,sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57306-003,MUN-DGLAC-57306,57306,dglac_official_directory,normalized_en,al sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57306-004,MUN-DGLAC-57306,57306,dglac_official_directory,no_article_en,Sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57306-005,MUN-DGLAC-57306,57306,dglac_official_directory,primary_ar,الشرقية,ar,true,high,registry
ALIAS-MUN-DGLAC-57306-006,MUN-DGLAC-57306,57306,dglac_official_directory,slug,al_sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57162-001,MUN-DGLAC-57162,57162,dglac_official_directory,primary_en,Ansar,en,true,high,registry
ALIAS-MUN-DGLAC-57162-002,MUN-DGLAC-57162,57162,dglac_official_directory,primary_ar,انصار,ar,true,high,registry
ALIAS-MUN-DGLAC-57162-003,MUN-DGLAC-57162,57162,dglac_official_directory,slug,ansar,en,false,high,registry
ALIAS-MUN-DGLAC-57333-001,MUN-DGLAC-57333,57333,dglac_official_directory,primary_en,Arabsalim,en,true,high,registry
ALIAS-MUN-DGLAC-57333-002,MUN-DGLAC-57333,57333,dglac_official_directory,primary_ar,عربصاليم,ar,true,high,registry
ALIAS-MUN-DGLAC-57333-003,MUN-DGLAC-57333,57333,dglac_official_directory,slug,arabsalim,en,false,high,registry
ALIAS-MUN-DGLAC-57450-001,MUN-DGLAC-57450,57450,dglac_official_directory,primary_en,Arnoun,en,true,high,registry
ALIAS-MUN-DGLAC-57450-002,MUN-DGLAC-57450,57450,dglac_official_directory,primary_ar,ارنون,ar,true,high,registry
ALIAS-MUN-DGLAC-57450-003,MUN-DGLAC-57450,57450,dglac_official_directory,slug,arnoun,en,false,high,registry
ALIAS-MUN-DGLAC-57171-001,MUN-DGLAC-57171,57171,dglac_official_directory,primary_en,Bariqaa,en,true,high,registry
ALIAS-MUN-DGLAC-57171-002,MUN-DGLAC-57171,57171,dglac_official_directory,primary_ar,بريقع,ar,true,high,registry
ALIAS-MUN-DGLAC-57171-003,MUN-DGLAC-57171,57171,dglac_official_directory,slug,bariqaa,en,false,high,registry
ALIAS-MUN-DGLAC-57477-001,MUN-DGLAC-57477,57477,dglac_official_directory,primary_en,Choukeen,en,true,high,registry
ALIAS-MUN-DGLAC-57477-002,MUN-DGLAC-57477,57477,dglac_official_directory,primary_ar,شوكين,ar,true,high,registry
ALIAS-MUN-DGLAC-57477-003,MUN-DGLAC-57477,57477,dglac_official_directory,slug,choukeen,en,false,high,registry
ALIAS-MUN-DGLAC-57252-001,MUN-DGLAC-57252,57252,dglac_official_directory,primary_en,Deir Al-Zahrani,en,true,high,registry
ALIAS-MUN-DGLAC-57252-002,MUN-DGLAC-57252,57252,dglac_official_directory,normalized_en,deir al zahrani,en,false,high,registry
ALIAS-MUN-DGLAC-57252-003,MUN-DGLAC-57252,57252,dglac_official_directory,normalized_en,deir-al-zahrani,en,false,high,registry
ALIAS-MUN-DGLAC-57252-004,MUN-DGLAC-57252,57252,dglac_official_directory,primary_ar,دير الزهراني,ar,true,high,registry
ALIAS-MUN-DGLAC-57252-005,MUN-DGLAC-57252,57252,dglac_official_directory,slug,deir_al_zahrani,en,false,high,registry
ALIAS-MUN-DGLAC-57243-001,MUN-DGLAC-57243,57243,dglac_official_directory,primary_en,Doueir,en,true,high,registry
ALIAS-MUN-DGLAC-57243-002,MUN-DGLAC-57243,57243,dglac_official_directory,primary_ar,الدوير,ar,true,high,registry
ALIAS-MUN-DGLAC-57243-003,MUN-DGLAC-57243,57243,dglac_official_directory,slug,doueir,en,false,high,registry
ALIAS-MUN-DGLAC-57486-001,MUN-DGLAC-57486,57486,dglac_official_directory,primary_en,Ezza,en,true,high,registry
ALIAS-MUN-DGLAC-57486-002,MUN-DGLAC-57486,57486,dglac_official_directory,primary_ar,عزة,ar,true,high,registry
ALIAS-MUN-DGLAC-57486-003,MUN-DGLAC-57486,57486,dglac_official_directory,moim_2025_ar,عزه,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-57486-004,MUN-DGLAC-57486,57486,dglac_official_directory,slug,ezza,en,false,high,registry
ALIAS-MUN-DGLAC-57216-001,MUN-DGLAC-57216,57216,dglac_official_directory,primary_en,Habbouch,en,true,high,registry
ALIAS-MUN-DGLAC-57216-002,MUN-DGLAC-57216,57216,dglac_official_directory,primary_ar,حبوش,ar,true,high,registry
ALIAS-MUN-DGLAC-57216-003,MUN-DGLAC-57216,57216,dglac_official_directory,slug,habbouch,en,false,high,registry
ALIAS-MUN-DGLAC-57207-001,MUN-DGLAC-57207,57207,dglac_official_directory,primary_en,Harouf,en,true,high,registry
ALIAS-MUN-DGLAC-57207-002,MUN-DGLAC-57207,57207,dglac_official_directory,primary_ar,حاروف,ar,true,high,registry
ALIAS-MUN-DGLAC-57207-003,MUN-DGLAC-57207,57207,dglac_official_directory,slug,harouf,en,false,high,registry
ALIAS-MUN-DGLAC-57234-001,MUN-DGLAC-57234,57234,dglac_official_directory,primary_en,Houmine Al-Fawqa,en,true,high,registry
ALIAS-MUN-DGLAC-57234-002,MUN-DGLAC-57234,57234,dglac_official_directory,normalized_en,houmine al fawqa,en,false,high,registry
ALIAS-MUN-DGLAC-57234-003,MUN-DGLAC-57234,57234,dglac_official_directory,normalized_en,houmine-al-fawqa,en,false,high,registry
ALIAS-MUN-DGLAC-57234-004,MUN-DGLAC-57234,57234,dglac_official_directory,primary_ar,حومين الفوقا,ar,true,high,registry
ALIAS-MUN-DGLAC-57234-005,MUN-DGLAC-57234,57234,dglac_official_directory,slug,houmine_al_fawqa,en,false,high,registry
ALIAS-MUN-DGLAC-57225-001,MUN-DGLAC-57225,57225,dglac_official_directory,primary_en,Houmine Al-Tahta,en,true,high,registry
ALIAS-MUN-DGLAC-57225-002,MUN-DGLAC-57225,57225,dglac_official_directory,normalized_en,houmine al tahta,en,false,high,registry
ALIAS-MUN-DGLAC-57225-003,MUN-DGLAC-57225,57225,dglac_official_directory,normalized_en,houmine-al-tahta,en,false,high,registry
ALIAS-MUN-DGLAC-57225-004,MUN-DGLAC-57225,57225,dglac_official_directory,primary_ar,حومين التحتا,ar,true,high,registry
ALIAS-MUN-DGLAC-57225-005,MUN-DGLAC-57225,57225,dglac_official_directory,slug,houmine_al_tahta,en,false,high,registry
ALIAS-MUN-DGLAC-57198-001,MUN-DGLAC-57198,57198,dglac_official_directory,primary_en,Jargea,en,true,high,registry
ALIAS-MUN-DGLAC-57198-002,MUN-DGLAC-57198,57198,dglac_official_directory,primary_ar,جرجوع,ar,true,high,registry
ALIAS-MUN-DGLAC-57198-003,MUN-DGLAC-57198,57198,dglac_official_directory,slug,jargea,en,false,high,registry
ALIAS-MUN-DGLAC-57189-001,MUN-DGLAC-57189,57189,dglac_official_directory,primary_en,Jibchit,en,true,high,registry
ALIAS-MUN-DGLAC-57189-002,MUN-DGLAC-57189,57189,dglac_official_directory,primary_ar,جبشيت,ar,true,high,registry
ALIAS-MUN-DGLAC-57189-003,MUN-DGLAC-57189,57189,dglac_official_directory,slug,jibchit,en,false,high,registry
ALIAS-MUN-DGLAC-57351-001,MUN-DGLAC-57351,57351,dglac_official_directory,primary_en,Kaakaiye Bridge,en,true,high,registry
ALIAS-MUN-DGLAC-57351-002,MUN-DGLAC-57351,57351,dglac_official_directory,normalized_en,kaakaiye-bridge,en,false,high,registry
ALIAS-MUN-DGLAC-57351-003,MUN-DGLAC-57351,57351,dglac_official_directory,primary_ar,قاعقاعية الجسر,ar,true,high,registry
ALIAS-MUN-DGLAC-57351-004,MUN-DGLAC-57351,57351,dglac_official_directory,slug,kaakaiye_bridge,en,false,high,registry
ALIAS-MUN-DGLAC-57396-001,MUN-DGLAC-57396,57396,dglac_official_directory,primary_en,Kafr Fila,en,true,high,registry
ALIAS-MUN-DGLAC-57396-002,MUN-DGLAC-57396,57396,dglac_official_directory,normalized_en,kafr-fila,en,false,high,registry
ALIAS-MUN-DGLAC-57396-003,MUN-DGLAC-57396,57396,dglac_official_directory,primary_ar,كفرفيلا,ar,true,high,registry
ALIAS-MUN-DGLAC-57396-004,MUN-DGLAC-57396,57396,dglac_official_directory,slug,kafr_fila,en,false,high,registry
ALIAS-MUN-DGLAC-57378-001,MUN-DGLAC-57378,57378,dglac_official_directory,primary_en,Kafr Ruman,en,true,high,registry
ALIAS-MUN-DGLAC-57378-002,MUN-DGLAC-57378,57378,dglac_official_directory,normalized_en,kafr-ruman,en,false,high,registry
ALIAS-MUN-DGLAC-57378-003,MUN-DGLAC-57378,57378,dglac_official_directory,primary_ar,كفررمان,ar,true,high,registry
ALIAS-MUN-DGLAC-57378-004,MUN-DGLAC-57378,57378,dglac_official_directory,slug,kafr_ruman,en,false,high,registry
ALIAS-MUN-DGLAC-57387-001,MUN-DGLAC-57387,57387,dglac_official_directory,primary_en,Kafr Sir,en,true,high,registry
ALIAS-MUN-DGLAC-57387-002,MUN-DGLAC-57387,57387,dglac_official_directory,normalized_en,kafr-sir,en,false,high,registry
ALIAS-MUN-DGLAC-57387-003,MUN-DGLAC-57387,57387,dglac_official_directory,primary_ar,كفرصير,ar,true,high,registry
ALIAS-MUN-DGLAC-57387-004,MUN-DGLAC-57387,57387,dglac_official_directory,slug,kafr_sir,en,false,high,registry
ALIAS-MUN-DGLAC-57369-001,MUN-DGLAC-57369,57369,dglac_official_directory,primary_en,Kafr Tibnit,en,true,high,registry
ALIAS-MUN-DGLAC-57369-002,MUN-DGLAC-57369,57369,dglac_official_directory,normalized_en,kafr-tibnit,en,false,high,registry
ALIAS-MUN-DGLAC-57369-003,MUN-DGLAC-57369,57369,dglac_official_directory,primary_ar,كفر تبنيت,ar,true,high,registry
ALIAS-MUN-DGLAC-57369-004,MUN-DGLAC-57369,57369,dglac_official_directory,moim_2025_ar,كفرتبنيت,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-57369-005,MUN-DGLAC-57369,57369,dglac_official_directory,slug,kafr_tibnit,en,false,high,registry
ALIAS-MUN-DGLAC-57414-001,MUN-DGLAC-57414,57414,dglac_official_directory,primary_en,Mayfadoun,en,true,high,registry
ALIAS-MUN-DGLAC-57414-002,MUN-DGLAC-57414,57414,dglac_official_directory,primary_ar,ميفدون,ar,true,high,registry
ALIAS-MUN-DGLAC-57414-003,MUN-DGLAC-57414,57414,dglac_official_directory,slug,mayfadoun,en,false,high,registry
ALIAS-MUN-DGLAC-57144-001,MUN-DGLAC-57144,57144,dglac_official_directory,primary_en,Nabatieh,en,true,high,registry
ALIAS-MUN-DGLAC-57144-002,MUN-DGLAC-57144,57144,dglac_official_directory,primary_ar,النبطية,ar,true,high,registry
ALIAS-MUN-DGLAC-57144-003,MUN-DGLAC-57144,57144,dglac_official_directory,slug,nabatieh,en,false,high,registry
ALIAS-MUN-DGLAC-57144-004,MUN-DGLAC-57144,57144,dglac_official_directory,manual_common_variant,Nabatiyeh,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-57144-005,MUN-DGLAC-57144,57144,dglac_official_directory,manual_common_variant,Nabatieh,en,false,medium,manual_seed_needs_verification
ALIAS-MUN-DGLAC-57153-001,MUN-DGLAC-57153,57153,dglac_official_directory,primary_en,Nabatieh Al-Fawqa,en,true,high,registry
ALIAS-MUN-DGLAC-57153-002,MUN-DGLAC-57153,57153,dglac_official_directory,normalized_en,nabatieh al fawqa,en,false,high,registry
ALIAS-MUN-DGLAC-57153-003,MUN-DGLAC-57153,57153,dglac_official_directory,normalized_en,nabatieh-al-fawqa,en,false,high,registry
ALIAS-MUN-DGLAC-57153-004,MUN-DGLAC-57153,57153,dglac_official_directory,primary_ar,النبطية الفوقا,ar,true,high,registry
ALIAS-MUN-DGLAC-57153-005,MUN-DGLAC-57153,57153,dglac_official_directory,slug,nabatieh_al_fawqa,en,false,high,registry
ALIAS-MUN-DGLAC-57423-001,MUN-DGLAC-57423,57423,dglac_official_directory,primary_en,Nemriye,en,true,high,registry
ALIAS-MUN-DGLAC-57423-002,MUN-DGLAC-57423,57423,dglac_official_directory,primary_ar,النميريه,ar,true,high,registry
ALIAS-MUN-DGLAC-57423-003,MUN-DGLAC-57423,57423,dglac_official_directory,moim_2025_ar,النميرية,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-57423-004,MUN-DGLAC-57423,57423,dglac_official_directory,slug,nemriye,en,false,high,registry
ALIAS-MUN-DGLAC-57261-001,MUN-DGLAC-57261,57261,dglac_official_directory,primary_en,Rumine,en,true,high,registry
ALIAS-MUN-DGLAC-57261-002,MUN-DGLAC-57261,57261,dglac_official_directory,primary_ar,رومين,ar,true,high,registry
ALIAS-MUN-DGLAC-57261-003,MUN-DGLAC-57261,57261,dglac_official_directory,slug,rumine,en,false,high,registry
ALIAS-MUN-DGLAC-57324-001,MUN-DGLAC-57324,57324,dglac_official_directory,primary_en,Sair Al-Gharbiya,en,true,high,registry
ALIAS-MUN-DGLAC-57324-002,MUN-DGLAC-57324,57324,dglac_official_directory,normalized_en,sair al gharbiya,en,false,high,registry
ALIAS-MUN-DGLAC-57324-003,MUN-DGLAC-57324,57324,dglac_official_directory,normalized_en,sair-al-gharbiya,en,false,high,registry
ALIAS-MUN-DGLAC-57324-004,MUN-DGLAC-57324,57324,dglac_official_directory,primary_ar,صير الغربية,ar,true,high,registry
ALIAS-MUN-DGLAC-57324-005,MUN-DGLAC-57324,57324,dglac_official_directory,slug,sair_al_gharbiya,en,false,high,registry
ALIAS-MUN-DGLAC-57315-001,MUN-DGLAC-57315,57315,dglac_official_directory,primary_en,Sarbah,en,true,high,registry
ALIAS-MUN-DGLAC-57315-002,MUN-DGLAC-57315,57315,dglac_official_directory,primary_ar,صربا,ar,true,high,registry
ALIAS-MUN-DGLAC-57315-003,MUN-DGLAC-57315,57315,dglac_official_directory,slug,sarbah,en,false,high,registry
ALIAS-MUN-DGLAC-57468-001,MUN-DGLAC-57468,57468,dglac_official_directory,primary_en,Seen,en,true,high,registry
ALIAS-MUN-DGLAC-57468-002,MUN-DGLAC-57468,57468,dglac_official_directory,primary_ar,سيني,ar,true,high,registry
ALIAS-MUN-DGLAC-57468-003,MUN-DGLAC-57468,57468,dglac_official_directory,slug,seen,en,false,high,registry
ALIAS-MUN-DGLAC-57441-001,MUN-DGLAC-57441,57441,dglac_official_directory,primary_en,Yohmor,en,true,high,registry
ALIAS-MUN-DGLAC-57441-002,MUN-DGLAC-57441,57441,dglac_official_directory,primary_ar,يحمر,ar,true,high,registry
ALIAS-MUN-DGLAC-57441-003,MUN-DGLAC-57441,57441,dglac_official_directory,slug,yohmor,en,false,high,registry
ALIAS-MUN-DGLAC-57297-001,MUN-DGLAC-57297,57297,dglac_official_directory,primary_en,Zawtar Al-Gharbiya,en,true,high,registry
ALIAS-MUN-DGLAC-57297-002,MUN-DGLAC-57297,57297,dglac_official_directory,normalized_en,zawtar al gharbiya,en,false,high,registry
ALIAS-MUN-DGLAC-57297-003,MUN-DGLAC-57297,57297,dglac_official_directory,normalized_en,zawtar-al-gharbiya,en,false,high,registry
ALIAS-MUN-DGLAC-57297-004,MUN-DGLAC-57297,57297,dglac_official_directory,primary_ar,زوطر الغربية,ar,true,high,registry
ALIAS-MUN-DGLAC-57297-005,MUN-DGLAC-57297,57297,dglac_official_directory,slug,zawtar_al_gharbiya,en,false,high,registry
ALIAS-MUN-DGLAC-57288-001,MUN-DGLAC-57288,57288,dglac_official_directory,primary_en,Zawtar Al-Sharkiya,en,true,high,registry
ALIAS-MUN-DGLAC-57288-002,MUN-DGLAC-57288,57288,dglac_official_directory,normalized_en,zawtar al sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57288-003,MUN-DGLAC-57288,57288,dglac_official_directory,normalized_en,zawtar-al-sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57288-004,MUN-DGLAC-57288,57288,dglac_official_directory,primary_ar,زوطر الشرقية,ar,true,high,registry
ALIAS-MUN-DGLAC-57288-005,MUN-DGLAC-57288,57288,dglac_official_directory,slug,zawtar_al_sharkiya,en,false,high,registry
ALIAS-MUN-DGLAC-57279-001,MUN-DGLAC-57279,57279,dglac_official_directory,primary_en,Zefta,en,true,high,registry
ALIAS-MUN-DGLAC-57279-002,MUN-DGLAC-57279,57279,dglac_official_directory,primary_ar,زفتا,ar,true,high,registry
ALIAS-MUN-DGLAC-57279-003,MUN-DGLAC-57279,57279,dglac_official_directory,slug,zefta,en,false,high,registry
ALIAS-MUN-DGLAC-57270-001,MUN-DGLAC-57270,57270,dglac_official_directory,primary_en,Zibdeen,en,true,high,registry
ALIAS-MUN-DGLAC-57270-002,MUN-DGLAC-57270,57270,dglac_official_directory,primary_ar,زبدين,ar,true,high,registry
ALIAS-MUN-DGLAC-57270-003,MUN-DGLAC-57270,57270,dglac_official_directory,slug,zibdeen,en,false,high,registry
ALIAS-MUN-DGLAC-56496-001,MUN-DGLAC-56496,56496,dglac_official_directory,primary_ar,الطيبه,ar,true,high,registry
ALIAS-MUN-DGLAC-56496-002,MUN-DGLAC-56496,56496,dglac_official_directory,moim_2025_ar,الطيبة,ar,false,medium,moim_2025
ALIAS-MUN-DGLAC-56496-003,MUN-DGLAC-56496,56496,dglac_official_directory,slug,الطيبه,en,false,high,registry
ALIAS-MUN-DGLAC-56496-004,MUN-DGLAC-56496,56496,dglac_official_directory,dglac_detail,At-Taybeh,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56577-001,MUN-DGLAC-56577,56577,dglac_official_directory,primary_ar,بليدا,ar,true,high,registry
ALIAS-MUN-DGLAC-56577-002,MUN-DGLAC-56577,56577,dglac_official_directory,slug,بليدا,en,false,high,registry
ALIAS-MUN-DGLAC-56577-003,MUN-DGLAC-56577,56577,dglac_official_directory,dglac_detail,Bleeda,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56604-001,MUN-DGLAC-56604,56604,dglac_official_directory,primary_ar,بني حيان,ar,true,high,registry
ALIAS-MUN-DGLAC-56604-002,MUN-DGLAC-56604,56604,dglac_official_directory,slug,بني_حيان,en,false,high,registry
ALIAS-MUN-DGLAC-56604-003,MUN-DGLAC-56604,56604,dglac_official_directory,dglac_detail,Bani Hayan,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56586-001,MUN-DGLAC-56586,56586,dglac_official_directory,primary_ar,تولين,ar,true,high,registry
ALIAS-MUN-DGLAC-56586-002,MUN-DGLAC-56586,56586,dglac_official_directory,slug,تولين,en,false,high,registry
ALIAS-MUN-DGLAC-56586-003,MUN-DGLAC-56586,56586,dglac_official_directory,dglac_detail,Touline,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56460-001,MUN-DGLAC-56460,56460,dglac_official_directory,primary_ar,حولا,ar,true,high,registry
ALIAS-MUN-DGLAC-56460-002,MUN-DGLAC-56460,56460,dglac_official_directory,slug,حولا,en,false,high,registry
ALIAS-MUN-DGLAC-56460-003,MUN-DGLAC-56460,56460,dglac_official_directory,dglac_detail,Houla,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56622-001,MUN-DGLAC-56622,56622,dglac_official_directory,primary_ar,دير سريان,ar,true,high,registry
ALIAS-MUN-DGLAC-56622-002,MUN-DGLAC-56622,56622,dglac_official_directory,slug,دير_سريان,en,false,high,registry
ALIAS-MUN-DGLAC-56622-003,MUN-DGLAC-56622,56622,dglac_official_directory,dglac_detail,Deir Sr-ian,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56595-001,MUN-DGLAC-56595,56595,dglac_official_directory,primary_ar,رب ثلاثين,ar,true,high,registry
ALIAS-MUN-DGLAC-56595-002,MUN-DGLAC-56595,56595,dglac_official_directory,slug,رب_ثلاثين,en,false,high,registry
ALIAS-MUN-DGLAC-56595-003,MUN-DGLAC-56595,56595,dglac_official_directory,dglac_detail,Rab Thalathin,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56649-001,MUN-DGLAC-56649,56649,dglac_official_directory,primary_ar,صوانه,ar,true,high,registry
ALIAS-MUN-DGLAC-56649-002,MUN-DGLAC-56649,56649,dglac_official_directory,slug,صوانه,en,false,high,registry
ALIAS-MUN-DGLAC-56649-003,MUN-DGLAC-56649,56649,dglac_official_directory,dglac_detail,Sawaneh,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56631-001,MUN-DGLAC-56631,56631,dglac_official_directory,primary_ar,طلوسه,ar,true,high,registry
ALIAS-MUN-DGLAC-56631-002,MUN-DGLAC-56631,56631,dglac_official_directory,slug,طلوسه,en,false,high,registry
ALIAS-MUN-DGLAC-56631-003,MUN-DGLAC-56631,56631,dglac_official_directory,dglac_detail,Talousa,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56658-001,MUN-DGLAC-56658,56658,dglac_official_directory,primary_ar,عدشيت,ar,true,high,registry
ALIAS-MUN-DGLAC-56658-002,MUN-DGLAC-56658,56658,dglac_official_directory,slug,عدشيت,en,false,high,registry
ALIAS-MUN-DGLAC-56658-003,MUN-DGLAC-56658,56658,dglac_official_directory,dglac_detail,Adchit,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56505-001,MUN-DGLAC-56505,56505,dglac_official_directory,primary_ar,عديسه,ar,true,high,registry
ALIAS-MUN-DGLAC-56505-002,MUN-DGLAC-56505,56505,dglac_official_directory,slug,عديسه,en,false,high,registry
ALIAS-MUN-DGLAC-56505-003,MUN-DGLAC-56505,56505,dglac_official_directory,dglac_detail,Adaisseh,ar,false,medium,dglac
ALIAS-MUN-DGLAC-56514-001,MUN-DGLAC-56514,56514,dglac_official_directory,primary_ar,قبريخا,ar,true,high,registry
ALIAS-MUN-DGLAC-56514-002,MUN-DGLAC-56514,56514,dglac_official_directory,slug,قبريخا,en,false,high,registry
ALIAS-MUN-DGLAC-56514-003,MUN-DGLAC-56514,56514,dglac_official_directory,dglac_detail,Qabrikha,ar,false,medium,dglac
